1526263940.973099,0B,16,27,C0,00,80,54,00,BE,00,00,5B,00,5C,00,2C,F4
1526263941.009133,0B,16,27,FD,00,80,C2,09,6F,A3,03,F8,B9,01,9B,BE,01
1526263941.047103,0B,16,28,24,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263941.102100,0B,16,28,5B,00,80,55,00,79,80,B7,00,00,B8,00,00,F4,04,4F,23,00,00
1526263941.144759,0B,16,28,85,00,80,54,00,BE,00,00,5B,00,5C,00
1526263941.246893,0B,16,28,EC,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263941.302584,0B,16,29,23,00,80,55,00,79,80,B7,00,00,B8,00,00,F5,04,4F,23,00,00
1526263941.344923,0B,16,29,4E,00,80,54,00,BE,00,00,5B,00,5C,00
1526263941.446653,0B,16,29,B4,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263941.502046,0B,16,29,EB,00,80,55,00,79,80,B7,00,00,B8,00,00,41,FC,44,C8,53,7F
1526263941.546914,0B,16,2A,18,00,80,54,00,BE,00,00,5B,00,5C,00,2B,C7
1526263941.591873,0B,16,2A,45,00,80,46,7F,47,08,59,00
1526263941.646524,0B,16,2A,7C,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263941.697689,0B,16,2A,AF,00,80,55,00,79,80,B7,00,00,B8,00,00,5D,F7
1526263941.745483,0B,16,2A,DE,00,80,54,00,BE,00,00,5B,00,5C,00
1526263941.849240,0B,16,2B,46,00,80,54,00,BE,00,00,28,C3,29,C0,5B,00,5C,00
1526263941.901238,0B,16,2B,7B,00,80,55,00,79,80,B7,00,00,B8,00,00,7A,00,A8,ED,00
1526263941.946237,0B,16,2B,A8,00,80,54,00,BE,00,00,5B,00,5C,00,2C,F4
1526263941.998235,0B,16,2B,DC,00,80,C2,09,6F,A3,03,F8,B9,01,9B,BE,01
1526263942.046236,0B,16,2C,0C,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263942.102237,0B,16,2C,44,00,80,55,00,79,80,B7,00,00,B8,00,00,F4,04,4F,23,00,00
1526263942.144240,0B,16,2C,6E,00,80,54,00,BE,00,00,5B,00,5C,00
1526263942.246235,0B,16,2C,D4,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263942.302236,0B,16,2D,0C,00,80,55,00,79,80,B7,00,00,B8,00,00,F5,04,4F,23,00,00
1526263942.344238,0B,16,2D,36,00,80,54,00,BE,00,00,5B,00,5C,00
1526263942.446236,0B,16,2D,9C,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263942.502238,0B,16,2D,D4,00,80,55,00,79,80,B7,00,00,B8,00,00,41,FC,44,C8,53,7F
1526263942.546237,0B,16,2E,00,00,80,54,00,BE,00,00,5B,00,5C,00,2B,C7
1526263942.591236,0B,16,2E,2E,00,80,46,7F,47,08,59,00
1526263942.646236,0B,16,2E,64,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263942.698234,0B,16,2E,98,00,80,55,00,79,80,B7,00,00,B8,00,00,5D,F7
1526263942.744235,0B,16,2E,C6,00,80,54,00,BE,00,00,5B,00,5C,00
1526263942.794238,0B,16,2E,F9,00,80,6F,C8,B6,00,00,B9,00,00
1526263942.848235,0B,16,2F,2F,00,80,54,00,BE,00,00,28,C3,29,C0,5B,00,5C,00
1526263942.903238,0B,16,2F,65,00,80,55,00,79,80,B7,00,00,B8,00,00,7A,00,A8,EC,00,56,00
1526263942.946235,0B,16,2F,91,00,80,54,00,BE,00,00,5B,00,5C,00,2C,F4
1526263943.018235,0B,16,2F,D8,00,80,C2,09,6F,A3,03,F8,B9,01,9B,BE,01
1526263943.046236,0B,16,2F,F5,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263943.102275,0B,16,30,2C,00,80,55,00,79,80,B7,00,00,B8,00,00,F4,04,4F,23,00,00
1526263943.144238,0B,16,30,57,00,80,54,00,BE,00,00,5B,00,5C,00
1526263943.246235,0B,16,30,BD,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263943.305235,0B,16,30,F7,00,80,55,00,79,80,B7,00,00,B8,00,00,F5,04,4F,23,00,00,BB,40,09
1526263943.344273,0B,16,31,1F,00,80,54,00,BE,00,00,5B,00,5C,00
1526263943.446237,0B,16,31,85,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263943.502238,0B,16,31,BC,00,80,55,00,79,80,B7,00,00,B8,00,00,41,FC,44,C8,53,7F
1526263943.546249,0B,16,31,E9,00,80,54,00,BE,00,00,5B,00,5C,00,2B,C7
1526263943.591395,0B,16,32,16,00,80,46,7F,47,08,59,00
1526263943.646336,0B,16,32,4D,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
1526263943.698040,0B,16,32,80,00,80,55,00,79,80,B7,00,00,B8,00,00,5D,F7
1526263943.744884,0B,16,32,AF,00,80,54,00,BE,00,00,5B,00,5C,00
1526263943.848847,0B,16,33,17,00,80,54,00,BE,00,00,28,C3,29,C0,5B,00,5C,00
1526263943.900979,0B,16,33,4C,00,80,55,00,79,80,B7,00,00,B8,00,00,7A,00,A8,ED,00
1526263943.946675,0B,16,33,79,00,80,54,00,BE,00,00,5B,00,5C,00,2C,F4
1526263944.007678,0B,16,33,B6,00,80,C2,09,6F,A3,03,F8,B9,01,9B,BE,01
1526263944.046675,0B,16,33,DD,00,80,54,00,BE,00,00,28,C3,5B,00,5C,00
